job_id,resume_id,job_title,job_description,resume_category,resume_text,is_related
3885107883,129,database support analyst,"Milestone Technologies is a global IT managed services firm that partners with organizations to scale their technology, infrastructure and services to drive specific business outcomes such as digital transformation, innovation, and operational agility. Milestone is focused on building an employee-first, performance based culture and for over 25 years, we have a demonstrated history of supporting category-defining enterprise clients that are growing ahead of the market. The company specializes in providing solutions across Application Services and Consulting, Digital Product Engineering, Digital Workplace Services, Private Cloud Services, AI/Automation, and ServiceNow. Milestone culture is built to provide a collaborative, inclusive environment that supports employees and empowers them to reach their full potential.
Our seasoned professionals deliver services based on Milestone’s best practices and service delivery framework. By leveraging our vast knowledge base to execute initiatives,",database,"Education Details 
January 2016 BSc.  Mumbai, Maharashtra Mumbai University
January 2013 H.S.C.   Maharashtra Board
January 2011 S.S.C.   Maharashtra Board
MySQL Database Administrator 

2+ Years of experience in MySQL Database Administrator ( MySQL DBA)
Skill Details 
MySQL DBA , Centos , Backup , Restore , Replication , Query Optimazation- Exprience - 24 monthsCompany Details 
company - Trimax IT Infrastructure & Services Ltd
description - Â·Â Â Â Â Â Â Â MYSQL Installation, maintenance and Upgrades (Version 5.5 , 5.6)
Â·Â Â Â Â Â Â Â MySQL database administration on a large scale MySQL installation
Â·Â Â Â Â Â Â Â Experience with MySQL on both Linux and Windows
Â·Â Â Â Â Â Â Â MySQL processes, security management and queries optimization.
Â·Â Â Â Â Â Â Â Performed query analysis for slow and problematic queries.
Â·Â Â Â Â Â Â Â Performed Structural changes to Database like creating tables, adding columns according to business requirement
Â·Â Â Â Â Â Â Â Creating and ",1
3885107883,125,database support analyst,"Milestone Technologies is a global IT managed services firm that partners with organizations to scale their technology, infrastructure and services to drive specific business outcomes such as digital transformation, innovation, and operational agility. Milestone is focused on building an employee-first, performance based culture and for over 25 years, we have a demonstrated history of supporting category-defining enterprise clients that are growing ahead of the market. The company specializes in providing solutions across Application Services and Consulting, Digital Product Engineering, Digital Workplace Services, Private Cloud Services, AI/Automation, and ServiceNow. Milestone culture is built to provide a collaborative, inclusive environment that supports employees and empowers them to reach their full potential.
Our seasoned professionals deliver services based on Milestone’s best practices and service delivery framework. By leveraging our vast knowledge base to execute initiatives,",database,"TECHNICAL EXPERTISE â¢ DB Languages: SQL â¢ Database Tools: SQL Server 2014/ 2017 Postgresql 9.5, 9.6, Oracle 11gR2 â¢ Operating Systems: Redhat Linux, Oracle Linux, Windows Server 2012/ 2016 OTHER TECHNICAL SKILLS ORACLE 11G R2 â¢ Proficient in Oracle Database Software Installation, Creation of Database using GUI/Silent DBCA, Architecture, File management, Space Management, User Management, Creating Roles and assigning Privileges/Roles in 11gR2 and troubleshooting them. â¢ Hands on experience Control files/Redolog/Archive/Undo Management â¢ Configuring Listener.ora/Tnsnames.ora file using Netmgr/netca â¢ Generating AWR reports, ADDM, ASH reports to diagnose the problems â¢ Database Backup, Cloning/Duplicate using hot & cold backups using RMAN. â¢ Knowledge in Flashback Technologies & Expdp/Impdp â¢ Implemented Oracle11gR2 RAC on Oracle Linux Platform and knowledge of services for troubleshooting RAC (CRSCTL, SRVCTL) â¢ Knowledge on installation and configuration of RAC. Add",1
3885107883,127,database support analyst,"Milestone Technologies is a global IT managed services firm that partners with organizations to scale their technology, infrastructure and services to drive specific business outcomes such as digital transformation, innovation, and operational agility. Milestone is focused on building an employee-first, performance based culture and for over 25 years, we have a demonstrated history of supporting category-defining enterprise clients that are growing ahead of the market. The company specializes in providing solutions across Application Services and Consulting, Digital Product Engineering, Digital Workplace Services, Private Cloud Services, AI/Automation, and ServiceNow. Milestone culture is built to provide a collaborative, inclusive environment that supports employees and empowers them to reach their full potential.
Our seasoned professionals deliver services based on Milestone’s best practices and service delivery framework. By leveraging our vast knowledge base to execute initiatives,",database,"TECHNICAL SKILLS Operating Systems MS Windows Server 2012/2008/XP Software and Tools MS LiteSpeed, Idera SQL Safe, SSMS, Upgrade Advisor, SQL Server Profiler, SCOM, Diagnostic Manager, Remedy, Jira, Infopacc, Tivoli TDP backup tool, SQL Pack DatabasesMS SQL Server 2016/2014/2012/ 2008 R2/ 2008, Oracle 10g, Netezza Microsoft azure Education Details 
 Masters of Science Computer Science Pune, Maharashtra Indira College, Pune University
Lead database administrator 

Microsoft Certified Professional with 11 years of experience in database administration on MS SQL Server 2016/2014/2012/2008 R2/ 2008
Skill Details 
MS SQL SERVER- Exprience - 110 months
Microsoft azure- Exprience - Less than 1 year months
Always on availabiity group- Exprience - Less than 1 year months
Database mirroring- Exprience - Less than 1 year months
Performance tuning- Exprience - Less than 1 year months
Log shipping- Exprience - Less than 1 year months
Installation , upgrade, migration and patching- Expri",1
3903454796,132,database developer,"Job DescriptionRia Money Transfer, a business segment of Euronet Worldwide, Inc. (NASDAQ: EEFT), delivers innovative financial services including fast, secure, and affordable global money transfers to millions of customers along with currency exchange, mobile top-up, bill payment and check cashing services, offering a reliable omnichannel experience. With over 490,000 locations in 160+ countries around the world we believe we can create a world in which people are empowered to build the life they dream of, no matter who they are or where they are. One customer, one family, one community at a time.
We are seeking an experienced SQL Database/Backend Developer to design, develop, and maintain our company's database systems. The ideal candidate will have a strong background in SQL and database design principles, as well as experience in database administration, maintenance, and performance tuning. The SQL Database Developer will work closely with our software developers and business analys",database,"Software Skills: * RDBMS: MS SQL SERVER 2000/2005/2008 & 2012, 2014 * Operating Systems: WINDOWS XP/7, WINDOWS SERVER 2008, 12 * Fundamentals: MS Office 03/07 * Tools: SSMS, Performance Monitor, Sql profiler, SQL lite speed. Company name: Barclays Technology Centre India. Team Size: 24 Role: Database Administrator Support Description: Barclays Technology is a UK based retail & invest bank and 300 years of old bank.. It has operations in over 40 countries and employs approximately 120, 000 people. Barclays is organised into four core businesses: Personal & Corporate (Personal Banking, Corporate Banking, Wealth & Investment Management), Barclaycard, Investment Banking. Responsibilities: â Attending various calls from all over the world on various database issues. â Working on Web Gui alerts and resolving incident tickets within the time lines. â Troubleshoooting log shipping issues and fixing the related alerts. â Identifying and Resolving Blocking and locking related issues. â",1
3903454796,134,database developer,"Job DescriptionRia Money Transfer, a business segment of Euronet Worldwide, Inc. (NASDAQ: EEFT), delivers innovative financial services including fast, secure, and affordable global money transfers to millions of customers along with currency exchange, mobile top-up, bill payment and check cashing services, offering a reliable omnichannel experience. With over 490,000 locations in 160+ countries around the world we believe we can create a world in which people are empowered to build the life they dream of, no matter who they are or where they are. One customer, one family, one community at a time.
We are seeking an experienced SQL Database/Backend Developer to design, develop, and maintain our company's database systems. The ideal candidate will have a strong background in SQL and database design principles, as well as experience in database administration, maintenance, and performance tuning. The SQL Database Developer will work closely with our software developers and business analys",database,"Education Details 
May 2011 to May 2014 Bachelor of science Information technology Mumbai, Maharashtra Mumbai university
Oracle DBA 

Oracle database administrator
Skill Details 
Installation of Oracle on RH Linux & Windows. Creating/Managing user profiles and analyzing their privileges and tablespace quotas Backup of database Logical and Physical procedures. Recovery of database in case of database crash, disk/media failure, etc. Standard DBA functions like space management, Rollback segments, Extents. Database Management and Monitoring the database. Willing to learn new things. Being a constructive team member, contributing practically to the success of the team.- Exprience - 48 monthsCompany Details 
company - Accelya kale solutions ltd
description - Database Administrator working in 24*7 support environment maintaining Databases running on Oracle 11g, 12c.
Database Up-gradation from Oracle 11g to Oracle 12c.
Installation of Database critical patches.
Taking cold and hot ",1
3903454796,135,database developer,"Job DescriptionRia Money Transfer, a business segment of Euronet Worldwide, Inc. (NASDAQ: EEFT), delivers innovative financial services including fast, secure, and affordable global money transfers to millions of customers along with currency exchange, mobile top-up, bill payment and check cashing services, offering a reliable omnichannel experience. With over 490,000 locations in 160+ countries around the world we believe we can create a world in which people are empowered to build the life they dream of, no matter who they are or where they are. One customer, one family, one community at a time.
We are seeking an experienced SQL Database/Backend Developer to design, develop, and maintain our company's database systems. The ideal candidate will have a strong background in SQL and database design principles, as well as experience in database administration, maintenance, and performance tuning. The SQL Database Developer will work closely with our software developers and business analys",database,"TECHNICAL SKILLS â¢ SQL â¢ Oracle v10, v11, v12 â¢ R programming, Python, linear regression, machine learning and statistical modelling techniques(obtained certification through Edvancer Eduventures training institute) KEY SKILLS â¢ Multitasking, working to meet client SLA in high pressure scenarios, handling sensitive clients along with improved skills at being a team player. â¢ Excellent communication skills and quick learner. â¢ Leadership qualities, team networking and courage to take up the problems proactively.Education Details 
June 2012    Sadvidya Pre-University College
Application Database Administrator-DBMS (Oracle) 

Application Database Administrator-DBMS (Oracle) - IBM India Pvt Ltd
Skill Details 
CLIENTS- Exprience - 30 months
MACHINE LEARNING- Exprience - 30 months
ORACLE- Exprience - 30 months
SQL- Exprience - 30 months
EXCELLENT COMMUNICATION SKILLS- Exprience - 6 monthsCompany Details 
company - IBM India Pvt Ltd
description - Client: Blue Cross Blu",1
3903454796,129,database developer,"Job DescriptionRia Money Transfer, a business segment of Euronet Worldwide, Inc. (NASDAQ: EEFT), delivers innovative financial services including fast, secure, and affordable global money transfers to millions of customers along with currency exchange, mobile top-up, bill payment and check cashing services, offering a reliable omnichannel experience. With over 490,000 locations in 160+ countries around the world we believe we can create a world in which people are empowered to build the life they dream of, no matter who they are or where they are. One customer, one family, one community at a time.
We are seeking an experienced SQL Database/Backend Developer to design, develop, and maintain our company's database systems. The ideal candidate will have a strong background in SQL and database design principles, as well as experience in database administration, maintenance, and performance tuning. The SQL Database Developer will work closely with our software developers and business analys",database,"Education Details 
January 2016 BSc.  Mumbai, Maharashtra Mumbai University
January 2013 H.S.C.   Maharashtra Board
January 2011 S.S.C.   Maharashtra Board
MySQL Database Administrator 

2+ Years of experience in MySQL Database Administrator ( MySQL DBA)
Skill Details 
MySQL DBA , Centos , Backup , Restore , Replication , Query Optimazation- Exprience - 24 monthsCompany Details 
company - Trimax IT Infrastructure & Services Ltd
description - Â·Â Â Â Â Â Â Â MYSQL Installation, maintenance and Upgrades (Version 5.5 , 5.6)
Â·Â Â Â Â Â Â Â MySQL database administration on a large scale MySQL installation
Â·Â Â Â Â Â Â Â Experience with MySQL on both Linux and Windows
Â·Â Â Â Â Â Â Â MySQL processes, security management and queries optimization.
Â·Â Â Â Â Â Â Â Performed query analysis for slow and problematic queries.
Â·Â Â Â Â Â Â Â Performed Structural changes to Database like creating tables, adding columns according to business requirement
Â·Â Â Â Â Â Â Â Creating and ",1
3903454796,126,database developer,"Job DescriptionRia Money Transfer, a business segment of Euronet Worldwide, Inc. (NASDAQ: EEFT), delivers innovative financial services including fast, secure, and affordable global money transfers to millions of customers along with currency exchange, mobile top-up, bill payment and check cashing services, offering a reliable omnichannel experience. With over 490,000 locations in 160+ countries around the world we believe we can create a world in which people are empowered to build the life they dream of, no matter who they are or where they are. One customer, one family, one community at a time.
We are seeking an experienced SQL Database/Backend Developer to design, develop, and maintain our company's database systems. The ideal candidate will have a strong background in SQL and database design principles, as well as experience in database administration, maintenance, and performance tuning. The SQL Database Developer will work closely with our software developers and business analys",database,"Technical Expertise Operating Systems Microsoft Window Server 2003/2008/2008 R2/2012 Database Technologies SQL Server, Sybase ASE Server, Oracle, MongoDB Monitoring and Ticketing Tools HP Service Manager 7.0/9.0, Solar winds DPA, JIRA and MongoDB OPS manager Web Server IIS 7.0 Database Tools SSMS, DBArtisan, Studio 3T, SnapShot Manager for SQL ServerEducation Details 
 B. Tech Computer Science Gulbarga, Karnataka PDACOE, Gulbarga, Autonomous Institution
Database Administrator II 

Database Administrator III - BNY Mellon International Operations (India) PVT. LTD
Skill Details 
Sql Dba- Exprience - Less than 1 year monthsCompany Details 
company - BNY Mellon International Operations (India) PVT. LTD
description - SQL Server :
ï	Installation, configuration of database servers using slipstream and setup all the maintenance jobs as per the standard policy on standalone as well as cluster environments with latest service packs
ï	Installation of SSRS, uploading of .rdls and assi",1
3903454796,125,database developer,"Job DescriptionRia Money Transfer, a business segment of Euronet Worldwide, Inc. (NASDAQ: EEFT), delivers innovative financial services including fast, secure, and affordable global money transfers to millions of customers along with currency exchange, mobile top-up, bill payment and check cashing services, offering a reliable omnichannel experience. With over 490,000 locations in 160+ countries around the world we believe we can create a world in which people are empowered to build the life they dream of, no matter who they are or where they are. One customer, one family, one community at a time.
We are seeking an experienced SQL Database/Backend Developer to design, develop, and maintain our company's database systems. The ideal candidate will have a strong background in SQL and database design principles, as well as experience in database administration, maintenance, and performance tuning. The SQL Database Developer will work closely with our software developers and business analys",database,"TECHNICAL EXPERTISE â¢ DB Languages: SQL â¢ Database Tools: SQL Server 2014/ 2017 Postgresql 9.5, 9.6, Oracle 11gR2 â¢ Operating Systems: Redhat Linux, Oracle Linux, Windows Server 2012/ 2016 OTHER TECHNICAL SKILLS ORACLE 11G R2 â¢ Proficient in Oracle Database Software Installation, Creation of Database using GUI/Silent DBCA, Architecture, File management, Space Management, User Management, Creating Roles and assigning Privileges/Roles in 11gR2 and troubleshooting them. â¢ Hands on experience Control files/Redolog/Archive/Undo Management â¢ Configuring Listener.ora/Tnsnames.ora file using Netmgr/netca â¢ Generating AWR reports, ADDM, ASH reports to diagnose the problems â¢ Database Backup, Cloning/Duplicate using hot & cold backups using RMAN. â¢ Knowledge in Flashback Technologies & Expdp/Impdp â¢ Implemented Oracle11gR2 RAC on Oracle Linux Platform and knowledge of services for troubleshooting RAC (CRSCTL, SRVCTL) â¢ Knowledge on installation and configuration of RAC. Add",1
3903454796,127,database developer,"Job DescriptionRia Money Transfer, a business segment of Euronet Worldwide, Inc. (NASDAQ: EEFT), delivers innovative financial services including fast, secure, and affordable global money transfers to millions of customers along with currency exchange, mobile top-up, bill payment and check cashing services, offering a reliable omnichannel experience. With over 490,000 locations in 160+ countries around the world we believe we can create a world in which people are empowered to build the life they dream of, no matter who they are or where they are. One customer, one family, one community at a time.
We are seeking an experienced SQL Database/Backend Developer to design, develop, and maintain our company's database systems. The ideal candidate will have a strong background in SQL and database design principles, as well as experience in database administration, maintenance, and performance tuning. The SQL Database Developer will work closely with our software developers and business analys",database,"TECHNICAL SKILLS Operating Systems MS Windows Server 2012/2008/XP Software and Tools MS LiteSpeed, Idera SQL Safe, SSMS, Upgrade Advisor, SQL Server Profiler, SCOM, Diagnostic Manager, Remedy, Jira, Infopacc, Tivoli TDP backup tool, SQL Pack DatabasesMS SQL Server 2016/2014/2012/ 2008 R2/ 2008, Oracle 10g, Netezza Microsoft azure Education Details 
 Masters of Science Computer Science Pune, Maharashtra Indira College, Pune University
Lead database administrator 

Microsoft Certified Professional with 11 years of experience in database administration on MS SQL Server 2016/2014/2012/2008 R2/ 2008
Skill Details 
MS SQL SERVER- Exprience - 110 months
Microsoft azure- Exprience - Less than 1 year months
Always on availabiity group- Exprience - Less than 1 year months
Database mirroring- Exprience - Less than 1 year months
Performance tuning- Exprience - Less than 1 year months
Log shipping- Exprience - Less than 1 year months
Installation , upgrade, migration and patching- Expri",1
3887578048,132,sql dba,"Secret Clearance Required 

 Security + Ce Certification 

 Must be local to Radford area, 2 days onsite 

 Description 

Position Requirements:

 Responsibilities 

This position is for a Microsoft SQL Server database administrator. The successful candidate will maintain SQL Server databases in enterprise environments consisting of approximately 2000 Windows servers. This position is responsible for development and sustainment of SQL Server 2019 Microsoft Failover Clusters. The successful candidate will standardize, consolidate, and optimize the existing SQL Server environments and monitor and maintain database performance. The successful candidate will also collaborate with internal and external customers to gather requirements for special processing, and work and track issues to resolution using an in-house ticket system. Responsibilities include:

 Design, install, configure, audit, and maintain highly available enterprise database systems Monitor backups on all SQL Server database",database,"Software Skills: * RDBMS: MS SQL SERVER 2000/2005/2008 & 2012, 2014 * Operating Systems: WINDOWS XP/7, WINDOWS SERVER 2008, 12 * Fundamentals: MS Office 03/07 * Tools: SSMS, Performance Monitor, Sql profiler, SQL lite speed. Company name: Barclays Technology Centre India. Team Size: 24 Role: Database Administrator Support Description: Barclays Technology is a UK based retail & invest bank and 300 years of old bank.. It has operations in over 40 countries and employs approximately 120, 000 people. Barclays is organised into four core businesses: Personal & Corporate (Personal Banking, Corporate Banking, Wealth & Investment Management), Barclaycard, Investment Banking. Responsibilities: â Attending various calls from all over the world on various database issues. â Working on Web Gui alerts and resolving incident tickets within the time lines. â Troubleshoooting log shipping issues and fixing the related alerts. â Identifying and Resolving Blocking and locking related issues. â",1
3887578048,126,sql dba,"Secret Clearance Required 

 Security + Ce Certification 

 Must be local to Radford area, 2 days onsite 

 Description 

Position Requirements:

 Responsibilities 

This position is for a Microsoft SQL Server database administrator. The successful candidate will maintain SQL Server databases in enterprise environments consisting of approximately 2000 Windows servers. This position is responsible for development and sustainment of SQL Server 2019 Microsoft Failover Clusters. The successful candidate will standardize, consolidate, and optimize the existing SQL Server environments and monitor and maintain database performance. The successful candidate will also collaborate with internal and external customers to gather requirements for special processing, and work and track issues to resolution using an in-house ticket system. Responsibilities include:

 Design, install, configure, audit, and maintain highly available enterprise database systems Monitor backups on all SQL Server database",database,"Technical Expertise Operating Systems Microsoft Window Server 2003/2008/2008 R2/2012 Database Technologies SQL Server, Sybase ASE Server, Oracle, MongoDB Monitoring and Ticketing Tools HP Service Manager 7.0/9.0, Solar winds DPA, JIRA and MongoDB OPS manager Web Server IIS 7.0 Database Tools SSMS, DBArtisan, Studio 3T, SnapShot Manager for SQL ServerEducation Details 
 B. Tech Computer Science Gulbarga, Karnataka PDACOE, Gulbarga, Autonomous Institution
Database Administrator II 

Database Administrator III - BNY Mellon International Operations (India) PVT. LTD
Skill Details 
Sql Dba- Exprience - Less than 1 year monthsCompany Details 
company - BNY Mellon International Operations (India) PVT. LTD
description - SQL Server :
ï	Installation, configuration of database servers using slipstream and setup all the maintenance jobs as per the standard policy on standalone as well as cluster environments with latest service packs
ï	Installation of SSRS, uploading of .rdls and assi",1
3887578048,127,sql dba,"Secret Clearance Required 

 Security + Ce Certification 

 Must be local to Radford area, 2 days onsite 

 Description 

Position Requirements:

 Responsibilities 

This position is for a Microsoft SQL Server database administrator. The successful candidate will maintain SQL Server databases in enterprise environments consisting of approximately 2000 Windows servers. This position is responsible for development and sustainment of SQL Server 2019 Microsoft Failover Clusters. The successful candidate will standardize, consolidate, and optimize the existing SQL Server environments and monitor and maintain database performance. The successful candidate will also collaborate with internal and external customers to gather requirements for special processing, and work and track issues to resolution using an in-house ticket system. Responsibilities include:

 Design, install, configure, audit, and maintain highly available enterprise database systems Monitor backups on all SQL Server database",database,"TECHNICAL SKILLS Operating Systems MS Windows Server 2012/2008/XP Software and Tools MS LiteSpeed, Idera SQL Safe, SSMS, Upgrade Advisor, SQL Server Profiler, SCOM, Diagnostic Manager, Remedy, Jira, Infopacc, Tivoli TDP backup tool, SQL Pack DatabasesMS SQL Server 2016/2014/2012/ 2008 R2/ 2008, Oracle 10g, Netezza Microsoft azure Education Details 
 Masters of Science Computer Science Pune, Maharashtra Indira College, Pune University
Lead database administrator 

Microsoft Certified Professional with 11 years of experience in database administration on MS SQL Server 2016/2014/2012/2008 R2/ 2008
Skill Details 
MS SQL SERVER- Exprience - 110 months
Microsoft azure- Exprience - Less than 1 year months
Always on availabiity group- Exprience - Less than 1 year months
Database mirroring- Exprience - Less than 1 year months
Performance tuning- Exprience - Less than 1 year months
Log shipping- Exprience - Less than 1 year months
Installation , upgrade, migration and patching- Expri",1
3884437511,79,business analyst 4,"Primary Location: Richmond, Virginia

V-Soft Consulting is currently hiring for a Business Analyst 4 for our premier client in Richmond, Virginia.

Education And Experience »

Elicit functional and technical requirements based off business requirements and interviews/meetings with business system users: 3 Years.Manage and track requirements in Team Foundation Server (TFS): 3 Years.Experience and proficiency with Microsoft, Visio, SharePoint and Office applications: 3+ years.Create wire frames: 3 Years.Work with QA to review test cases: 3 Years.

Knowledge, Skills And Abilities »

Proven analytical and problem-solving abilities: 3+ years.Excellent verbal and written communication skills: 3+ years.Ability to work independently with minimal direction and as a team: 3+ years.Highly self-motivated and directed: 3+ years.Ability to present ideas in business-friendly and user-friendly language.: 3+ years.

Interested?

Qualified candidates should send their resumes to sbairapaka@vsoftconsulti",business analyst,"IT Skills: Area Exposure Modeling Tool: Bizagi, MS Visio Prototyping Tool: Indigo Studio. Documentation: MS Office (MS Word, MS Excel, MS Power Point) Testing Proficiency: Smoke, Sanity, Integration, Functional, Acceptance and UI Methodology implemented: Waterfall, Agile (Scrum) Database: SQL Testing Tool: HPQC Business Exposure Education Details 
 Bachelor Of Computer Engineering Computer Engineering Mumbai, Maharashtra Thadomal Shahani Engineering college
 Diploma Computer Engineering Ulhasnagar, Maharashtra Institute of Technology
 Secondary School Certificate  Ulhasnagar, Maharashtra New English High School
Senior Business Analyst - RPA 

Senior Business Analyst - RPA - Hexaware Technologies
Skill Details 
DOCUMENTATION- Exprience - 47 months
TESTING- Exprience - 29 months
INTEGRATION- Exprience - 25 months
INTEGRATOR- Exprience - 25 months
PROTOTYPE- Exprience - 13 monthsCompany Details 
company - Hexaware Technologies
description - Working as a RPA Business Analyst",1
3884437511,77,business analyst 4,"Primary Location: Richmond, Virginia

V-Soft Consulting is currently hiring for a Business Analyst 4 for our premier client in Richmond, Virginia.

Education And Experience »

Elicit functional and technical requirements based off business requirements and interviews/meetings with business system users: 3 Years.Manage and track requirements in Team Foundation Server (TFS): 3 Years.Experience and proficiency with Microsoft, Visio, SharePoint and Office applications: 3+ years.Create wire frames: 3 Years.Work with QA to review test cases: 3 Years.

Knowledge, Skills And Abilities »

Proven analytical and problem-solving abilities: 3+ years.Excellent verbal and written communication skills: 3+ years.Ability to work independently with minimal direction and as a team: 3+ years.Highly self-motivated and directed: 3+ years.Ability to present ideas in business-friendly and user-friendly language.: 3+ years.

Interested?

Qualified candidates should send their resumes to sbairapaka@vsoftconsulti",business analyst,"Technical Skills Application Servers: IIS 6.0, Jboss 7.1. Database: SQL, Oracle and DB2. Report Tool: iReport, Crystal report. Career GraphEducation Details 

Business Analyst 

Business Analyst - Zensar Technologies Ltd
Skill Details 
CRYSTAL REPORT- Exprience - 15 months
DATABASE- Exprience - 6 months
DB2- Exprience - 6 months
IIS- Exprience - 6 months
IIS 6- Exprience - 6 monthsCompany Details 
company - Zensar Technologies Ltd
description - Location: Goregoan, Mumbai (Client -SUN Pharmaceutical)
Designation: Business Analyst.
Role: Requirement gathering, gap analysis, support, end user training, documentation.
company - Proteus Technologies Pvt Ltd
description - Base Information Management Pvt. Ltd. Is a Mumbai base software service provider with core competency and proven track record of installations of Enterprise Wide Solutions. Base customers come from industries as wide as Pharmaceuticals, Life Sciences, Plastics, Engineering, Chemicals
company - Wings Infonet",1
3884437511,80,business analyst 4,"Primary Location: Richmond, Virginia

V-Soft Consulting is currently hiring for a Business Analyst 4 for our premier client in Richmond, Virginia.

Education And Experience »

Elicit functional and technical requirements based off business requirements and interviews/meetings with business system users: 3 Years.Manage and track requirements in Team Foundation Server (TFS): 3 Years.Experience and proficiency with Microsoft, Visio, SharePoint and Office applications: 3+ years.Create wire frames: 3 Years.Work with QA to review test cases: 3 Years.

Knowledge, Skills And Abilities »

Proven analytical and problem-solving abilities: 3+ years.Excellent verbal and written communication skills: 3+ years.Ability to work independently with minimal direction and as a team: 3+ years.Highly self-motivated and directed: 3+ years.Ability to present ideas in business-friendly and user-friendly language.: 3+ years.

Interested?

Qualified candidates should send their resumes to sbairapaka@vsoftconsulti",business analyst,"TECHNOLOGICAL SKILLS â¦ Knowledge of Computers on the Windows platform. â¦ Fluency in MS-Office Applications such as Excel, Word, PowerPoint, etc. â¦ HTML, JAVA, PHP ATTRIBUTES â¦ Hardworking towards achieving the Goal â¦ Good communication skills â¦ Quick learner â¦ Good interpersonal relationEducation Details 
January 2016 to January 2018 MMS  Mumbai, Maharashtra University of Mumbai
January 2016 to January 2018 MMS Management Mumbai, Maharashtra University of Mumbai
January 2014 B.Sc.  Bandra, MAHARASHTRA, IN Rivzi College
January 2011 HSC  Bandra, Maharashtra, IN St. Andrews College
January 2011 HSC   Allana Junior College
January 2009 SSC   Canossa High School
January 2008 SSC   Maharashtra State Board
Business Analyst 

Business Analyst - Mass Group of Companies
Skill Details 
EXCEL- Exprience - 23 months
HTML- Exprience - 6 months
JAVA- Exprience - 6 months
PHP- Exprience - 6 months
POWERPOINT- Exprience - 6 monthsCompany Details 
company - Mass Group of ",1
3905868601,57,power construction equipment sales coordinator,"Description:Buckeye Power Sales is a Growth-Oriented Company Seeking a Sales Coordinator for our Power Construction Equipment Division!Buckeye Power Sales has been providing on site power solutions for businesses, contractors, engineers, municipalities and homeowners since 1947, which makes us the oldest Kohler generator distributor in the country. We are also a distributor of Siemens Energy engines and generators for a wide range of power generation applications such as combined heat and power, waste to power, prime, and continuous. From power generation to light construction to grounds care – we have the machines, equipment, parts, programs & service to help you get the job done.
If You Are Seeking:Daily ChallengesOwnership of Your RoleA Friendly Team EnvironmentA place to Work that feels like FamilyStabilityAnd You Are a Person Who is:DedicatedSeeking Constant ImprovementProfessionalMotivated by ResultsAccountableThen We Have a Great Opportunity for You!
Our Power Construction Sales",civil engineer,"Education Details 
 B.E in Civil Engineering Civil Engineering Chennai, Tamil Nadu Anna University
QA/QC Civil Engineer 

QA/QC Civil Engineer
Skill Details 
Company Details 
company - Ray Engineering Limited
description - Mumbai, India.
Consultancy: Jacobs Engineering India Limits. (United States Company)
Client: Glaxo Smith Kline (GSK), Nashik, India.
Position: QA/QC Civil Engineer.

Project Summary:
Glaxo Smith Kline (GSK) is British multinational pharmaceutical Company in India. USD 150 million Building project of GSK.
The Project involving in Medicine Manufacturing plant, Effluent Treatment plant
(ETP), Effluent Drain line and storm water line.

Duties & Responsibilities:

â¢	All site inspection shall be carried out vise an official Inspection and Test Request
(ITR) submitted by the Contractor through the proper channels
â¢	Develop method statement for the activity including risk assessment and job safety
environmental analysis and Inspection Test Plan and",1
3905868601,32,power construction equipment sales coordinator,"Description:Buckeye Power Sales is a Growth-Oriented Company Seeking a Sales Coordinator for our Power Construction Equipment Division!Buckeye Power Sales has been providing on site power solutions for businesses, contractors, engineers, municipalities and homeowners since 1947, which makes us the oldest Kohler generator distributor in the country. We are also a distributor of Siemens Energy engines and generators for a wide range of power generation applications such as combined heat and power, waste to power, prime, and continuous. From power generation to light construction to grounds care – we have the machines, equipment, parts, programs & service to help you get the job done.
If You Are Seeking:Daily ChallengesOwnership of Your RoleA Friendly Team EnvironmentA place to Work that feels like FamilyStabilityAnd You Are a Person Who is:DedicatedSeeking Constant ImprovementProfessionalMotivated by ResultsAccountableThen We Have a Great Opportunity for You!
Our Power Construction Sales",arts,"â¢ Operating Systems: Windows XP / Vista / 07Education Details 
January 2018 M.F.A painting Nagpur, Maharashtra Nagpur University
January 2016 B.F.A. Painting Nagpur, Maharashtra Nagpur University
January 2012 Diploma Art  Maharashtra State Board
January 2010 H.S.C.   Maharashtra State Board
January 2008 S.S.C.   Maharashtra State Board
Fine arts lecturer 


Skill Details 
Ms-Cit- Exprience - 96 monthsCompany Details 
company - Shubhankan Fine Arts College, indore
description - â¢ I'm doing a job as a Lecturer in Shubhankan Fine Arts College Indore from Nov 2018.
â¢ I'm an Artist, completed ATD, BFA and MFA in painting. 
â¢ I'm searching for a job in my faculty in my area and comfort place. To improve my knowledge and experience in this field.
company - 
description - I have a experience of classes of painting, rangoli, drawing, summer classes, etc

Health: Physical Disability ( Orthopedically)",1
